year,volume,name,place
2000,35,HUNTER×HUNTER,4
2000,35,NARUTO －ナルト－,8
2000,35,遊☆戯☆王,3
2000,35,世紀末リーダー伝 たけし！,6
2000,35,ヒカルの碁,9
2000,35,SAND LAND,14
2000,35,ライジング インパクト,1
2000,35,封神演義,11
2000,35,シャーマンキング,16
2000,35,ホイッスル！,15
2000,35,こちら葛飾区亀有公園前派出所,12
2000,35,ROOKIES,19
2000,35,無頼男 －ブレーメン－,17
2000,35,ジョジョの奇妙な冒険,18
2000,35,ノルマンディーひみつ倶楽部,20
2000,35,BLACK CAT,7
2000,35,カイゼルスパイク,13
2000,35,ロケットでつきぬけろ！,10
2000,34,ONE PIECE,2
2000,34,テニスの王子様,6
2000,34,NARUTO －ナルト－,7
2000,34,HUNTER×HUNTER,3
2000,34,遊☆戯☆王,5
2000,34,世紀末リーダー伝 たけし！,8
2000,34,ヒカルの碁,4
2000,34,SAND LAND,12
2000,34,ライジング インパクト,13
2000,34,封神演義,14
2000,34,シャーマンキング,11
2000,34,ホイッスル！,15
2000,34,ROOKIES,19
2000,34,こちら葛飾区亀有公園前派出所,16
2000,34,無頼男 －ブレーメン－,17
2000,34,ジョジョの奇妙な冒険,18
2000,34,ノルマンディーひみつ倶楽部,20
2000,34,BLACK CAT,9
2000,34,カイゼルスパイク,10
2000,34,ロケットでつきぬけろ！,1
2000,33,ONE PIECE,4
2000,33,テニスの王子様,7
2000,33,NARUTO －ナルト－,2
2000,33,遊☆戯☆王,9
2000,33,HUNTER×HUNTER,10
2000,33,世紀末リーダー伝 たけし！,12
2000,33,SAND LAND,8
2000,33,ヒカルの碁,3
2000,33,ライジング インパクト,5
2000,33,封神演義,14
2000,33,シャーマンキング,11
2000,33,ホイッスル！,16
2000,33,こちら葛飾区亀有公園前派出所,15
2000,33,ノルマンディーひみつ倶楽部,19
2000,33,ROOKIES,17
2000,33,無頼男 －ブレーメン－,13
2000,33,ジョジョの奇妙な冒険,18
2000,33,BLACK CAT,6
2000,33,カイゼルスパイク,1
2000,32,ONE PIECE,2
2000,32,HUNTER×HUNTER,休
2000,32,世紀末リーダー伝 たけし！,3
2000,32,テニスの王子様,6
2000,32,遊☆戯☆王,4
2000,32,NARUTO －ナルト－,休
2000,32,SAND LAND,7
2000,32,ヒカルの碁,9
2000,32,封神演義,5
2000,32,ライジング インパクト,8
2000,32,シャーマンキング,13
2000,32,ホイッスル！,12
2000,32,ROOKIES,14
2000,32,こちら葛飾区亀有公園前派出所,11
2000,32,無頼男 －ブレーメン－,10
2000,32,ジョジョの奇妙な冒険,16
2000,32,三獣士,18
2000,32,ノルマンディーひみつ倶楽部,17
2000,32,BLACK CAT,1
2000,31,ONE PIECE,2
2000,31,HUNTER×HUNTER,休
2000,31,テニスの王子様,4
2000,31,世紀末リーダー伝 たけし！,6
2000,31,NARUTO －ナルト－,5
2000,31,遊☆戯☆王,3
2000,31,ヒカルの碁,7
2000,31,ライジング インパクト,10
2000,31,封神演義,9
2000,31,シャーマンキング,1
2000,31,ホイッスル！,15
2000,31,ROOKIES,休
2000,31,こちら葛飾区亀有公園前派出所,14
2000,31,ジョジョの奇妙な冒険,13
2000,31,無頼男 －ブレーメン－,11
2000,31,三獣士,17
2000,31,ツリッキーズ ピン太郎,19
2000,31,SAND LAND,8
2000,31,ノルマンディーひみつ倶楽部,18
2000,30,ONE PIECE,2
2000,30,テニスの王子様,3
2000,30,世紀末リーダー伝 たけし！,4
2000,30,NARUTO －ナルト－,1
2000,30,ヒカルの碁,10
2000,30,遊☆戯☆王,7
2000,30,HUNTER×HUNTER,休
2000,30,ライジング インパクト,6
2000,30,封神演義,12
2000,30,ホイッスル！,14
2000,30,シャーマンキング,8
2000,30,こちら葛飾区亀有公園前派出所,15
2000,30,ROOKIES,5
2000,30,ジョジョの奇妙な冒険,9
2000,30,無頼男 －ブレーメン－,13
2000,30,三獣士,18
2000,30,花さか天使テンテンくん,20
2000,30,ツリッキーズ ピン太郎,19
2000,30,SAND LAND,11
2000,30,ノルマンディーひみつ倶楽部,17
2000,29,ONE PIECE,1
2000,29,テニスの王子様,2
2000,29,世紀末リーダー伝 たけし！,6
2000,29,NARUTO －ナルト－,10
2000,29,遊☆戯☆王,3
2000,29,ヒカルの碁,4
2000,29,HUNTER×HUNTER,休
2000,29,封神演義,5
2000,29,ライジング インパクト,13
2000,29,ホイッスル！,11
2000,29,シャーマンキング,12
2000,29,こちら葛飾区亀有公園前派出所,16
2000,29,ジョジョの奇妙な冒険,15
2000,29,ROOKIES,8
2000,29,無頼男 －ブレーメン－,9
2000,29,三獣士,19
2000,29,花さか天使テンテンくん,20
2000,29,ツリッキーズ ピン太郎,18
2000,29,SAND LAND,7
2000,29,ノルマンディーひみつ倶楽部,14
2000,28,ONE PIECE,2
2000,28,NARUTO －ナルト－,8
2000,28,テニスの王子様,3
2000,28,世紀末リーダー伝 たけし！,10
2000,28,遊☆戯☆王,5
2000,28,ヒカルの碁,7
2000,28,HUNTER×HUNTER,落
2000,28,ライジング インパクト,14
2000,28,封神演義,1
2000,28,ホイッスル！,11
2000,28,シャーマンキング,12
2000,28,こちら葛飾区亀有公園前派出所,6
2000,28,ジョジョの奇妙な冒険,15
2000,28,ROOKIES,9
2000,28,三獣士,19
2000,28,無頼男 －ブレーメン－,16
2000,28,花さか天使テンテンくん,20
2000,28,ツリッキーズ ピン太郎,18
2000,28,SAND LAND,4
2000,28,ノルマンディーひみつ倶楽部,13
2000,27,ONE PIECE,6
2000,27,NARUTO －ナルト－,5
2000,27,世紀末リーダー伝 たけし！,1
2000,27,テニスの王子様,3
2000,27,ヒカルの碁,7
2000,27,遊☆戯☆王,8
2000,27,ライジング インパクト,4
2000,27,HUNTER×HUNTER,休
2000,27,封神演義,10
2000,27,ホイッスル！,9
2000,27,ジョジョの奇妙な冒険,18
2000,27,シャーマンキング,16
2000,27,こちら葛飾区亀有公園前派出所,14
2000,27,三獣士,12
2000,27,ROOKIES,15
2000,27,無頼男 －ブレーメン－,19
2000,27,ツリッキーズ ピン太郎,17
2000,27,花さか天使テンテンくん,20
2000,27,SAND LAND,2
2000,27,ノルマンディーひみつ倶楽部,11
2000,26,ONE PIECE,1
2000,26,NARUTO －ナルト－,2
2000,26,世紀末リーダー伝 たけし！,5
2000,26,ヒカルの碁,7
2000,26,テニスの王子様,4
2000,26,遊☆戯☆王,9
2000,26,HUNTER×HUNTER,3
2000,26,ライジング インパクト,10
2000,26,封神演義,8
2000,26,シャーマンキング,11
2000,26,ホイッスル！,13
2000,26,ジョジョの奇妙な冒険,17
2000,26,こちら葛飾区亀有公園前派出所,14
2000,26,三獣士,20
2000,26,ROOKIES,19
2000,26,無頼男 －ブレーメン－,15
2000,26,ツリッキーズ ピン太郎,18
2000,26,花さか天使テンテンくん,16
2000,26,SAND LAND,6
2000,26,ノルマンディーひみつ倶楽部,12
2000,25,ONE PIECE,2
2000,25,NARUTO －ナルト－,7
2000,25,世紀末リーダー伝 たけし！,3
2000,25,テニスの王子様,9
2000,25,ヒカルの碁,8
2000,25,遊☆戯☆王,1
2000,25,HUNTER×HUNTER,落
2000,25,ライジング インパクト,5
2000,25,シャーマンキング,10
2000,25,封神演義,13
2000,25,ジョジョの奇妙な冒険,6
2000,25,ホイッスル！,休
2000,25,三獣士,19
2000,25,こちら葛飾区亀有公園前派出所,15
2000,25,ツリッキーズ ピン太郎,20
2000,25,ROOKIES,16
2000,25,花さか天使テンテンくん,17
2000,25,無頼男 －ブレーメン－,18
2000,25,SAND LAND,4
2000,25,ノルマンディーひみつ倶楽部,11
2000,24,ONE PIECE,2
2000,24,NARUTO －ナルト－,8
2000,24,テニスの王子様,5
2000,24,世紀末リーダー伝 たけし！,7
2000,24,ヒカルの碁,3
2000,24,遊☆戯☆王,休
2000,24,ライジング インパクト,9
2000,24,HUNTER×HUNTER,4
2000,24,封神演義,10
2000,24,シャーマンキング,16
2000,24,三獣士,14
2000,24,ホイッスル！,13
2000,24,ジョジョの奇妙な冒険,19
2000,24,ツリッキーズ ピン太郎,20
2000,24,ROOKIES,17
2000,24,こちら葛飾区亀有公園前派出所,12
2000,24,花さか天使テンテンくん,18
2000,24,無頼男 －ブレーメン－,15
2000,24,I''s ＜アイズ＞,11
2000,24,SAND LAND,6
2000,24,ノルマンディーひみつ倶楽部,1
2000,23,ONE PIECE,5
2000,23,NARUTO －ナルト－,3
2000,23,テニスの王子様,10
2000,23,世紀末リーダー伝 たけし！,2
2000,23,ヒカルの碁,7
2000,23,遊☆戯☆王,8
2000,23,ライジング インパクト,9
2000,23,HUNTER×HUNTER,4
2000,23,三獣士,18
2000,23,封神演義,6
2000,23,シャーマンキング,12
2000,23,ツリッキーズ ピン太郎,16
2000,23,ジョジョの奇妙な冒険,15
2000,23,ホイッスル！,11
2000,23,ROOKIES,13
2000,23,こちら葛飾区亀有公園前派出所,17
2000,23,無頼男 －ブレーメン－,14
2000,23,花さか天使テンテンくん,休
2000,23,I''s ＜アイズ＞,20
2000,23,SAND LAND,1
2000,21,ONE PIECE,1
2000,21,NARUTO －ナルト－,7
2000,21,テニスの王子様,2
2000,21,世紀末リーダー伝 たけし！,6
2000,21,ヒカルの碁,4
2000,21,遊☆戯☆王,9
2000,21,ライジング インパクト,8
2000,21,HUNTER×HUNTER,3
2000,21,ツリッキーズ ピン太郎,14
2000,21,ジョジョの奇妙な冒険,13
2000,21,シャーマンキング,11
2000,21,封神演義,15
2000,21,ホイッスル！,17
2000,21,ROOKIES,16
2000,21,こちら葛飾区亀有公園前派出所,12
2000,21,無頼男 －ブレーメン－,18
2000,21,花さか天使テンテンくん,19
2000,21,I''s ＜アイズ＞,20
2000,21,三獣士,5
2000,20,ONE PIECE,3
2000,20,NARUTO －ナルト－,2
2000,20,テニスの王子様,1
2000,20,世紀末リーダー伝 たけし！,4
2000,20,ヒカルの碁,5
2000,20,遊☆戯☆王,7
2000,20,ライジング インパクト,8
2000,20,HUNTER×HUNTER,18
2000,20,シャーマンキング,16
2000,20,ジョジョの奇妙な冒険,13
2000,20,封神演義,9
2000,20,ROOKIES,14
2000,20,ホイッスル！,12
2000,20,無頼男 －ブレーメン－,17
2000,20,こちら葛飾区亀有公園前派出所,10
2000,20,花さか天使テンテンくん,6
2000,20,I''s ＜アイズ＞,19
2000,20,ツリッキーズ ピン太郎,15
2000,20,三獣士,11
2000,19,ONE PIECE,2
2000,19,NARUTO －ナルト－,3
2000,19,テニスの王子様,7
2000,19,世紀末リーダー伝 たけし！,4
2000,19,ヒカルの碁,5
2000,19,遊☆戯☆王,1
2000,19,ライジング インパクト,12
2000,19,HUNTER×HUNTER,17
2000,19,シャーマンキング,11
2000,19,ジョジョの奇妙な冒険,9
2000,19,ROOKIES,14
2000,19,封神演義,8
2000,19,こちら葛飾区亀有公園前派出所,15
2000,19,無頼男 －ブレーメン－,6
2000,19,ホイッスル！,16
2000,19,花さか天使テンテンくん,18
2000,19,I''s ＜アイズ＞,19
2000,19,ツリッキーズ ピン太郎,20
2000,19,三獣士,13
2000,18,ONE PIECE,2
2000,18,NARUTO －ナルト－,3
2000,18,テニスの王子様,5
2000,18,ヒカルの碁,8
2000,18,世紀末リーダー伝 たけし！,7
2000,18,遊☆戯☆王,4
2000,18,HUNTER×HUNTER,6
2000,18,ライジング インパクト,11
2000,18,シャーマンキング,9
2000,18,ジョジョの奇妙な冒険,10
2000,18,ROOKIES,休
2000,18,封神演義,15
2000,18,こちら葛飾区亀有公園前派出所,17
2000,18,ホイッスル！,1
2000,18,無頼男 －ブレーメン－,14
2000,18,花さか天使テンテンくん,19
2000,18,I''s ＜アイズ＞,13
2000,18,ツリッキーズ ピン太郎,16
2000,18,三獣士,18
2000,17,ONE PIECE,2
2000,17,NARUTO －ナルト－,3
2000,17,テニスの王子様,4
2000,17,ヒカルの碁,1
2000,17,世紀末リーダー伝 たけし！,5
2000,17,遊☆戯☆王,9
2000,17,HUNTER×HUNTER,18
2000,17,ライジング インパクト,10
2000,17,ジョジョの奇妙な冒険,7
2000,17,シャーマンキング,16
2000,17,封神演義,15
2000,17,ROOKIES,12
2000,17,こちら葛飾区亀有公園前派出所,13
2000,17,無頼男 －ブレーメン－,17
2000,17,花さか天使テンテンくん,19
2000,17,ホイッスル！,14
2000,17,I''s ＜アイズ＞,6
2000,17,ツリッキーズ ピン太郎,8
2000,17,三獣士,11
2000,16,ONE PIECE,1
2000,16,NARUTO －ナルト－,3
2000,16,テニスの王子様,7
2000,16,世紀末リーダー伝 たけし！,5
2000,16,ヒカルの碁,6
2000,16,遊☆戯☆王,2
2000,16,HUNTER×HUNTER,4
2000,16,シャーマンキング,10
2000,16,ジョジョの奇妙な冒険,16
2000,16,ライジング インパクト,17
2000,16,封神演義,14
2000,16,無頼男 －ブレーメン－,18
2000,16,ROOKIES,12
2000,16,花さか天使テンテンくん,19
2000,16,こちら葛飾区亀有公園前派出所,11
2000,16,ホイッスル！,15
2000,16,I''s ＜アイズ＞,20
2000,16,ツリッキーズ ピン太郎,9
2000,16,三獣士,8
2000,15,ONE PIECE,3
2000,15,NARUTO －ナルト－,2
2000,15,テニスの王子様,5
2000,15,世紀末リーダー伝 たけし！,9
2000,15,ヒカルの碁,10
2000,15,HUNTER×HUNTER,6
2000,15,遊☆戯☆王,11
2000,15,シャーマンキング,8
2000,15,ジョジョの奇妙な冒険,14
2000,15,ライジング インパクト,4
2000,15,封神演義,17
2000,15,無頼男 －ブレーメン－,15
2000,15,花さか天使テンテンくん,1
2000,15,ROOKIES,18
2000,15,こちら葛飾区亀有公園前派出所,16
2000,15,ホイッスル！,13
2000,15,I''s ＜アイズ＞,19
2000,15,ツリッキーズ ピン太郎,7
2000,15,三獣士,12
2000,14,ONE PIECE,3
2000,14,NARUTO －ナルト－,4
2000,14,世紀末リーダー伝 たけし！,5
2000,14,テニスの王子様,2
2000,14,ヒカルの碁,9
2000,14,HUNTER×HUNTER,17
2000,14,遊☆戯☆王,14
2000,14,ジョジョの奇妙な冒険,15
2000,14,シャーマンキング,11
2000,14,ライジング インパクト,6
2000,14,無頼男 －ブレーメン－,18
2000,14,封神演義,1
2000,14,ROOKIES,8
2000,14,こちら葛飾区亀有公園前派出所,16
2000,14,花さか天使テンテンくん,休
2000,14,ホイッスル！,13
2000,14,I''s ＜アイズ＞,19
2000,14,ツリッキーズ ピン太郎,7
2000,14,三獣士,10
2000,13,ONE PIECE,2
2000,13,ヒカルの碁,7
2000,13,世紀末リーダー伝 たけし！,11
2000,13,HUNTER×HUNTER,4
2000,13,NARUTO －ナルト－,6
2000,13,テニスの王子様,5
2000,13,遊☆戯☆王,10
2000,13,ジョジョの奇妙な冒険,13
2000,13,無頼男 －ブレーメン－,8
2000,13,シャーマンキング,15
2000,13,ライジング インパクト,3
2000,13,封神演義,17
2000,13,花さか天使テンテンくん,18
2000,13,こちら葛飾区亀有公園前派出所,14
2000,13,ROOKIES,12
2000,13,ホイッスル！,16
2000,13,I''s ＜アイズ＞,19
2000,13,ツリッキーズ ピン太郎,9
2000,13,三獣士,1
2000,12,ONE PIECE,2
2000,12,ヒカルの碁,9
2000,12,世紀末リーダー伝 たけし！,5
2000,12,HUNTER×HUNTER,4
2000,12,NARUTO －ナルト－,6
2000,12,遊☆戯☆王,3
2000,12,ジョジョの奇妙な冒険,7
2000,12,テニスの王子様,8
2000,12,シャーマンキング,13
2000,12,封神演義,10
2000,12,花さか天使テンテンくん,17
2000,12,ライジング インパクト,11
2000,12,こちら葛飾区亀有公園前派出所,14
2000,12,ROOKIES,16
2000,12,ホイッスル！,15
2000,12,I''s ＜アイズ＞,18
2000,12,Romancers,19
2000,12,無頼男 －ブレーメン－,12
2000,12,ツリッキーズ ピン太郎,1
2000,11,ONE PIECE,2
2000,11,ヒカルの碁,7
2000,11,世紀末リーダー伝 たけし！,8
2000,11,NARUTO －ナルト－,6
2000,11,テニスの王子様,5
2000,11,HUNTER×HUNTER,3
2000,11,遊☆戯☆王,10
2000,11,シャーマンキング,4
2000,11,花さか天使テンテンくん,18
2000,11,封神演義,12
2000,11,ライジング インパクト,11
2000,11,こちら葛飾区亀有公園前派出所,13
2000,11,ROOKIES,1
2000,11,I''s ＜アイズ＞,16
2000,11,ホイッスル！,15
2000,11,ZOMBIE POWDER,19
2000,11,Romancers,17
2000,11,ジョジョの奇妙な冒険,14
2000,11,無頼男 －ブレーメン－,9
2000,10,ONE PIECE,2
2000,10,ヒカルの碁,4
2000,10,世紀末リーダー伝 たけし！,6
2000,10,テニスの王子様,7
2000,10,NARUTO －ナルト－,5
2000,10,HUNTER×HUNTER,16
2000,10,遊☆戯☆王,9
2000,10,花さか天使テンテンくん,3
2000,10,シャーマンキング,13
2000,10,封神演義,8
2000,10,ライジング インパクト,10
2000,10,こちら葛飾区亀有公園前派出所,1
2000,10,ZOMBIE POWDER,20
2000,10,ホイッスル！,18
2000,10,I''s ＜アイズ＞,19
2000,10,ROOKIES,12
2000,10,Romancers,14
2000,10,ジョジョの奇妙な冒険,11
2000,10,無頼男 －ブレーメン－,15
2000,9,ONE PIECE,2
2000,9,ヒカルの碁,5
2000,9,世紀末リーダー伝 たけし！,7
2000,9,HUNTER×HUNTER,休
2000,9,テニスの王子様,8
2000,9,NARUTO －ナルト－,3
2000,9,遊☆戯☆王,4
2000,9,花さか天使テンテンくん,16
2000,9,ライジング インパクト,14
2000,9,シャーマンキング,6
2000,9,封神演義,11
2000,9,ZOMBIE POWDER,19
2000,9,ホイッスル！,12
2000,9,I''s ＜アイズ＞,17
2000,9,こちら葛飾区亀有公園前派出所,13
2000,9,ROOKIES,15
2000,9,Romancers,18
2000,9,ジョジョの奇妙な冒険,1
2000,9,無頼男 －ブレーメン－,9
2000,8,ONE PIECE,2
2000,8,ヒカルの碁,5
2000,8,世紀末リーダー伝 たけし！,3
2000,8,HUNTER×HUNTER,8
2000,8,テニスの王子様,1
2000,8,遊☆戯☆王,6
2000,8,NARUTO －ナルト－,7
2000,8,花さか天使テンテンくん,14
2000,8,ライジング インパクト,15
2000,8,シャーマンキング,10
2000,8,封神演義,12
2000,8,ZOMBIE POWDER,19
2000,8,ホイッスル！,11
2000,8,I''s ＜アイズ＞,18
2000,8,こちら葛飾区亀有公園前派出所,16
2000,8,ROOKIES,13
2000,8,Romancers,17
2000,8,ジョジョの奇妙な冒険,4
2000,8,無頼男 －ブレーメン－,9
2000,7,ONE PIECE,2
2000,7,ヒカルの碁,5
2000,7,世紀末リーダー伝 たけし！,3
2000,7,HUNTER×HUNTER,7
2000,7,テニスの王子様,8
2000,7,遊☆戯☆王,6
2000,7,NARUTO －ナルト－,1
2000,7,花さか天使テンテンくん,11
2000,7,ライジング インパクト,14
2000,7,シャーマンキング,4
2000,7,封神演義,13
2000,7,ZOMBIE POWDER,15
2000,7,I''s ＜アイズ＞,12
2000,7,ホイッスル！,16
2000,7,こちら葛飾区亀有公園前派出所,17
2000,7,Romancers,18
2000,7,ROOKIES,19
2000,7,ジョジョの奇妙な冒険,9
2000,7,無頼男 －ブレーメン－,10
2000,5,ONE PIECE,3
2000,5,ヒカルの碁,4
2000,5,世紀末リーダー伝 たけし！,2
2000,5,HUNTER×HUNTER,1
2000,5,テニスの王子様,7
2000,5,遊☆戯☆王,6
2000,5,NARUTO －ナルト－,5
2000,5,ライジング インパクト,11
2000,5,花さか天使テンテンくん,17
2000,5,封神演義,14
2000,5,シャーマンキング,12
2000,5,ZOMBIE POWDER,13
2000,5,I''s ＜アイズ＞,15
2000,5,Romancers,20
2000,5,こちら葛飾区亀有公園前派出所,16
2000,5,ホイッスル！,18
2000,5,ROOKIES,19
2000,5,ジョジョの奇妙な冒険,8
2000,5,無頼男 －ブレーメン－,10
